epoch,train_accuracy_mean,train_accuracy_std,validation_accuracy_mean,validation_accuracy_std,train_accuracy_mode,validation_accuracy_mode
89.0,75.22916666666666,0.4002082791080998,76.17708333333333,0.4700675926573398,finite-shot multinomial N=6000,exact statevector
90.0,75.24166666666666,0.42783369042966496,76.5,0.6224949798994366,finite-shot multinomial N=6000,exact statevector
91.0,75.44583333333334,0.4094712037087184,76.38541666666667,0.3122915971758873,finite-shot multinomial N=6000,exact statevector
92.0,75.46458333333334,0.5154740940790946,76.27083333333333,0.5010405838519137,finite-shot multinomial N=6000,exact statevector
93.0,75.65833333333332,0.43103557471125914,76.63541666666667,0.6103491145784244,finite-shot multinomial N=6000,exact statevector
94.0,75.82083333333333,0.4191260749066646,76.66666666666667,0.6320436430078754,finite-shot multinomial N=6000,exact statevector
95.0,76.01666666666667,0.3203188515630413,76.52083333333333,0.7538097682218416,finite-shot multinomial N=6000,exact statevector
96.0,75.93333333333334,0.6279264818963001,76.625,0.6823672031978091,finite-shot multinomial N=6000,exact statevector
97.0,76.04583333333333,0.3695154484817481,76.84375,0.707934936982206,finite-shot multinomial N=6000,exact statevector
98.0,76.16250000000001,0.29474565306379186,76.76041666666667,0.7535506231612225,finite-shot multinomial N=6000,exact statevector
99.0,76.34791666666668,0.5977780036657965,76.78125,0.8020968613577789,finite-shot multinomial N=6000,exact statevector
100.0,76.22291666666666,0.5000885338284295,76.77083333333333,0.752772652709081,finite-shot multinomial N=6000,exact statevector
